patent_id,patent_date,fields,forward5,Y,CTO,STO,PK,SK,TCT,MF,TS,NC,COL,INV,TKH,CKH,PKH,TTS,CTS,PTS,mean_conf_pro,mean_conf_anti,var_conf_pro,var_conf_anti,conf_gap_change,H_final,delta_H,cross_domain_support,cross_domain_attack,same_domain_support,same_domain_attack,acceptability_gap,fact_ratio_pro,fact_ratio_anti,final_prediction,prediction_volatility,final_pred_technology,final_pred_application,final_pred_user,final_pred_ecosystem,final_pred_businessmodel,total_rounds,term_unanimous,term_extended_debate,semantic_coherence
5910097,1999-06-08,01,18,1,0.375,0.375,4,0,1585.5,F02M25,1,12,0,7,1639,83,1556,7417,400,7017,0.7944,0.7,0.002469,0.0,0.6,0.6641,0.1471,19.0,1.0,4.0,1.0,23.0,4.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6338
5913299,1999-06-22,01,2,0,0.5,0.5,3,0,399.0,F02D41,1,15,0,2,5382,220,5162,22856,967,21889,0.7889,0.55,0.001543,0.0,-0.62,0.6771,0.1705,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7161
5915342,1999-06-29,01,2,0,0.486111111111111,0.5833333333333333,12,0,1470.0,F02B75,1,11,0,7,17,0,17,0,0,0,0.75,0.5589,0.0,0.002854,-0.371,0.9872,-0.0454,10.0,10.0,3.0,2.0,-11.0,0.5,0.0,0,0.2,0,0,0,0,0,1,1,0,0.74
5915357,1999-06-29,01,15,1,0.4444444444444444,0.6666666666666667,4,0,245.0,F02D41,2,14,0,2,5851,301,5550,31465,1606,29859,0.7375,0.5591,0.000469,0.002645,-0.37,0.9971,-0.093,7.5,12.5,2.0,3.0,6.5,0.6667,0.3333,0,0.2,0,0,0,0,0,2,0,1,0.7407
5918580,1999-07-06,01,5,0,0.3399999999999998,0.4800000000000001,10,0,1879.5,F02M33,1,10,0,3,1652,84,1568,7450,400,7050,0.6857,0.5375,0.00051,0.001094,-0.18,0.8813,0.1158,7.0,13.0,2.0,3.0,1.0,2.0,0.0,1,0.5,1,1,1,1,1,2,0,1,0.7614
5918582,1999-07-06,08,10,1,0.0,0.0,1,0,3857.0,F02D21,3,4,0,2,0,0,0,0,0,0,0.7833,0.5,0.002222,0.0,-0.5825,0.6771,0.1859,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.821
5918583,1999-07-06,01,1,0,0.0,0.0,4,0,906.5,F02D41,1,13,0,4,5856,301,5555,31494,1610,29884,0.7286,0.55,0.000612,0.005,-0.52,0.8533,0.058,10.0,10.0,2.0,3.0,8.0,3.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7102
5921216,1999-07-13,01,2,0,0.4489795918367346,0.6122448979591837,7,0,1120.0,F02D13,1,8,0,6,1661,85,1576,7457,401,7056,0.759,0.55,0.000949,0.003,-0.562,0.7888,0.1226,10.0,10.0,2.5,2.5,12.5,3.0,0.0,1,0.3,1,1,1,1,1,2,0,1,0.7849
5921223,1999-07-13,08,9,1,0.4938271604938271,0.4938271604938271,9,0,3346.0,F02D21,2,9,0,1,5868,303,5565,31558,1613,29945,0.7714,0.6,0.000612,0.0,-0.63,0.7577,0.1494,8.0,12.0,2.0,3.0,10.0,3.5,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7424
5924396,1999-07-20,12,6,1,0.4489795918367346,0.6938775510204082,7,2,1120.0,F01L13,1,26,0,2,1204,57,1147,4329,162,4167,0.765,0.0,0.001025,0.0,-0.03,0.7538,0.0575,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7469
5924406,1999-07-20,01,1,0,0.78125,0.875,8,2,882.0,F02B67,2,16,0,3,5882,306,5576,31635,1617,30018,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7256
5937798,1999-08-17,01,3,0,0.5,0.64,10,0,1519.0,F02B75,1,19,0,6,0,0,0,0,0,0,0.7833,0.6,0.001667,0.0,-0.66,0.695,0.1482,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6894
5937831,1999-08-17,"01,09",3,0,0.4444444444444444,0.4444444444444444,3,1,4837.0,F02D23,1,7,0,4,905,43,862,1488,57,1431,0.7611,0.65,0.002099,0.0,-0.715,0.7398,0.1206,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7735
5937838,1999-08-17,01,0,0,0.0,0.7107438016528926,11,0,5341.0,F02M29,1,17,0,1,0,0,0,0,0,0,0.775,0.5,0.000625,0.0,-0.54,0.7398,0.147,12.0,8.0,3.0,2.0,15.0,3.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7836
5941220,1999-08-24,01,1,0,0.4444444444444444,0.4444444444444444,3,0,4823.0,F02M25,2,11,0,1,199,13,186,524,43,481,0.775,0.55,0.000625,0.0025,-0.59,0.7398,0.1412,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7284
5942879,1999-08-24,01,13,1,0.76,0.86,11,0,1337.0,H02P9,3,15,0,1,5468,224,5244,23327,997,22330,0.785,0.0,0.001525,0.0,-0.07,0.6771,0.1342,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7092
5943993,1999-08-31,14,17,1,0.4444444444444444,0.6666666666666667,4,1,4032.0,F02B23,2,20,0,3,6,0,6,4,0,4,0.7514,0.6,0.001298,0.005,-0.637,0.787,0.1251,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.8133
5943997,1999-08-31,01,1,0,0.4800000000000002,0.86,31,2,5866.0,F02M37,2,21,0,4,4,0,4,1,0,1,0.6875,0.5455,0.001719,0.00157,0.0375,0.9705,-0.0243,8.0,12.0,2.5,2.5,0.5,1.0,0.3333,0,0.2,0,0,0,0,1,2,0,1,0.7772
5943999,1999-08-31,01,1,0,0.5625,0.5625,8,2,2124.5,F02M25,1,6,0,2,5942,315,5627,32036,1641,30395,0.6667,0.5333,0.000556,0.001806,0.3625,0.9748,0.0091,9.0,11.0,4.0,1.0,-10.0,0.6667,0.0,0,0.3,1,0,0,0,0,2,0,1,0.6819
5944483,1999-08-31,09,4,0,0.75,0.78125,12,0,4669.0,F02B37,1,11,0,6,717,21,696,1478,41,1437,0.71,0.6,0.001333,0.0025,-0.552,0.8746,0.0584,4.0,16.0,1.0,4.0,5.0,0.5,0.0,1,0.8,1,1,1,1,1,1,1,0,0.6576
5950586,1999-09-14,01,7,1,0.1975308641975308,0.4938271604938271,9,0,1148.0,F02M35,1,20,0,1,6196,255,5941,30819,1106,29713,0.0,0.595,0.0,0.009725,-0.09,0.9031,0.0779,16.0,4.0,3.0,2.0,-19.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.7759
5950595,1999-09-14,01,25,1,0.5,0.6666666666666666,9,0,2646.0,F02D9,4,20,0,2,5962,318,5644,32222,1646,30576,0.7833,0.6,0.001111,0.0,-0.66,0.6995,0.1437,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.8274
5950599,1999-09-14,01,2,0,0.4444444444444444,0.5066666666666667,15,0,1393.0,F02M7,1,18,0,10,1484,61,1423,5342,164,5178,0.7812,0.575,0.001211,0.005625,0.0875,0.7419,0.1071,16.0,4.0,3.0,2.0,11.0,4.0,0.0,1,0.0,1,1,0,1,1,1,1,0,0.6691
5951617,1999-09-14,01,1,0,0.691358024691358,0.7407407407407407,9,0,1176.0,F02D45,2,40,0,2,5962,318,5644,32222,1646,30576,0.7208,0.5875,0.001674,0.002969,0.0758,0.8893,0.0206,10.0,10.0,3.0,2.0,11.6667,0.25,0.25,1,0.1333,1,1,0,1,1,3,0,1,0.8163
5952622,1999-09-14,01,1,0,0.7999999999999999,0.7999999999999999,5,0,4186.0,F02M35,1,7,0,1,0,0,0,0,0,0,0.675,0.525,0.001458,0.000625,-0.435,0.9235,0.0359,4.0,16.0,1.0,4.0,5.0,1.0,0.0,1,0.8,1,1,1,1,1,1,1,0,0.7364
5954040,1999-09-21,01,4,0,0.0,0.0,1,0,2135.0,F02M25,1,13,0,1,6206,256,5950,30909,1109,29800,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.694
5960759,1999-10-05,01,4,0,0.3199999999999998,0.72,5,0,3570.0,F02B27,1,15,0,4,18456,131,18325,118836,614,118222,0.65,0.5333,0.0,0.001389,0.425,0.9723,0.0277,7.5,12.5,1.5,3.5,-1.0,1.0,0.0,0,0.3,0,0,0,1,0,2,0,1,0.6181
5964199,1999-10-12,01,3,0,0.6938775510204082,0.6938775510204082,7,0,1904.0,F02B17,1,14,0,2,18474,133,18341,119103,617,118486,0.7889,0.7,0.002099,0.0,0.6125,0.6865,0.1247,17.0,3.0,4.0,1.0,21.0,4.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6605
5966984,1999-10-19,01,2,0,0.6666666666666667,0.6666666666666667,5,0,4746.0,F02N15,2,15,0,2,1511,64,1447,5472,167,5305,0.0,0.565,0.0,0.011025,-0.07,0.9176,0.0692,15.0,5.0,4.0,1.0,-19.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.7349
5967115,1999-10-19,01,12,1,0.6640625,0.7578125,16,0,2884.0,F02D13,1,22,0,3,17,5,12,29,4,25,0.7778,0.65,0.001173,0.0,0.5875,0.7419,0.0693,15.0,5.0,4.0,1.0,19.0,3.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7363
5970937,1999-10-26,01,5,0,0.6122448979591837,0.6734693877551021,14,0,1666.0,F02N11,1,19,0,2,1,0,1,1,0,1,0.6733,0.5867,0.000956,0.007489,0.4867,0.9213,0.0509,10.6,9.4,3.4,1.6,7.6,0.8333,0.0,1,0.12,1,0,0,1,1,5,0,1,0.7917
5970959,1999-10-26,01,0,0,0.7999999999999999,0.7999999999999999,6,12,2128.0,F02B39,1,9,0,1,0,0,0,0,0,0,0.6944,0.5318,0.001914,0.001488,0.3875,0.8818,0.1182,10.6667,9.3333,2.0,3.0,-1.3333,1.5,0.0,1,0.4,1,0,1,1,1,3,0,1,0.8555
5975036,1999-11-02,12,2,0,0.0,0.4444444444444444,6,0,1568.0,F01L13,1,6,0,2,298,11,287,461,12,449,0.7837,0.55,0.000723,0.0,-0.604,0.7136,0.1703,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7413
5975115,1999-11-02,01,1,0,0.375,0.75,4,0,2527.0,F02M69,2,18,0,5,6275,260,6015,31291,1132,30159,0.7812,0.5,0.000586,0.0,-0.55,0.7219,0.1648,12.0,8.0,3.0,2.0,15.0,4.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.8065
5979402,1999-11-09,01,6,1,0.5706371191135735,0.7922437673130194,19,1,2730.0,F02D41,1,24,0,1,6,0,6,26,0,26,0.675,0.5682,0.001875,0.001942,-0.35,0.9928,-0.0392,10.5,9.5,2.0,3.0,6.5,1.0,0.0,0,0.5,0,0,0,0,0,2,0,1,0.723
5983156,1999-11-09,01,13,1,0.8421052631578948,0.9141274238227148,20,0,1995.0,G06F19,3,30,0,1,495,50,445,2184,191,1993,0.7164,0.6071,0.00075,0.002092,-0.415,0.9693,-0.0898,10.5,9.5,3.0,2.0,12.5,0.6,0.0,0,0.15,0,0,0,0,0,4,0,1,0.8411
5983850,1999-11-16,01,5,0,0.375,0.625,4,0,2905.0,F02N11,1,21,0,1,48,2,46,52,6,46,0.7417,0.5375,0.002014,0.001719,0.0292,0.8543,0.0644,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.4,1,0,1,1,1,1,1,0,0.7415
5988125,1999-11-23,12,27,1,0.0,0.345679012345679,9,1,1064.0,F01L13,1,30,1,11,6174,325,5849,39601,2019,37582,0.7944,0.5,0.001914,0.0,-0.58,0.6547,0.1943,16.0,4.0,4.0,1.0,20.0,4.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7564
5992372,1999-11-30,01,11,1,0.5,0.5,2,0,1526.0,F02B17,1,17,0,1,5889,313,5576,39250,2006,37244,0.7867,0.5,0.001533,0.0,-0.566,0.6847,0.1643,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6668
5992384,1999-11-30,01,5,0,0.7777777777777777,0.8333333333333333,6,0,2670.5,F02D41,1,9,0,3,11182,66,11116,50593,255,50338,0.7286,0.5167,0.001327,0.000556,-0.5217,0.8358,0.1012,8.0,12.0,2.0,3.0,10.0,3.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7742
5992390,1999-11-30,01,9,1,0.8148148148148149,0.8395061728395061,9,0,1253.0,F02M25,2,16,0,1,0,0,0,0,0,0,0.78,0.0,0.0016,0.0,-0.06,0.695,0.1163,20.0,0.0,2.0,3.0,22.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.649
5992396,1999-11-30,01,4,0,0.0,0.5,2,0,637.0,F02M37,1,14,0,5,6323,263,6060,31629,1155,30474,0.6667,0.5875,0.000556,0.003385,-0.06,0.9562,0.0234,8.0,12.0,3.0,2.0,3.0,1.0,0.0,0,0.6,0,0,0,0,0,2,0,1,0.8281
5992400,1999-11-30,01,1,0,0.375,0.625,4,0,6429.5,F02B23,1,18,0,1,6323,263,6060,31629,1155,30474,0.0,0.61,0.0,0.0084,-0.02,0.9059,0.062,12.0,8.0,3.0,2.0,-15.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.7261
5993173,1999-11-30,09,4,0,0.625,0.75,6,1,7570.5,F02B39,1,10,0,2,150,3,147,302,1,301,0.795,0.0,0.002225,0.0,-0.09,0.6323,0.179,19.0,1.0,4.0,1.0,23.0,1.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7053
5996348,1999-12-07,09,1,0,0.4444444444444444,0.6666666666666667,3,0,3612.0,F02D23,1,17,0,1,2522,66,2456,9904,201,9703,0.7812,0.525,0.000586,0.000625,-0.575,0.7219,0.1634,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.8443
6000221,1999-12-14,01,9,1,0.5155555555555555,0.5822222222222223,30,4,3934.0,F02B37,1,15,0,2,40,9,31,96,50,46,0.78,0.0,0.0011,0.0,-0.06,0.6995,0.1118,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.692
6000222,1999-12-14,09,10,1,0.0,0.0,3,2,5124.0,F02B37,2,2,0,1,2529,67,2462,9943,201,9742,0.77,0.0,0.0016,0.0,-0.04,0.7314,0.0799,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6598
6000367,1999-12-14,01,1,0,0.48,0.5066666666666667,15,0,1484.0,F02B75,1,19,0,2,0,0,0,0,0,0,0.68,0.55,0.0016,0.001,0.0375,0.9705,-0.0213,10.0,10.0,3.5,1.5,4.5,1.3333,0.0,0,0.4,0,0,0,0,1,2,0,1,0.7419
6000376,1999-12-14,01,6,1,0.5833333333333333,0.9027777777777778,12,0,906.5,F02D41,2,10,0,2,10,0,10,18,0,18,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7333
6000378,1999-12-14,01,5,0,0.4801097393689986,0.672153635116598,27,0,2982.0,F02D41,1,12,0,5,18721,136,18585,122663,647,122016,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7757
6003493,1999-12-21,01,1,0,0.5599999999999999,0.5599999999999999,5,0,3542.0,F02P5,1,15,0,4,1570,69,1501,5752,186,5566,0.7614,0.5667,0.001069,0.003889,0.105,0.8039,0.0814,12.0,8.0,3.0,2.0,15.0,3.5,0.0,1,0.2,1,1,0,1,1,1,1,0,0.7392
6006155,1999-12-21,"01,08",9,1,0.77391554151106,0.803792013789141,60,26,2786.0,F02D41,1,11,0,2,1570,69,1501,5752,186,5566,0.7789,0.55,0.001121,0.0,-0.602,0.7141,0.1334,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7758
6006709,1999-12-28,10,5,0,0.0,0.0,18,1,2394.0,F01L1,1,13,0,1,3221,80,3141,19723,479,19244,0.7,0.53,0.002,0.0006,0.0875,0.9107,0.0487,6.0,14.0,2.0,3.0,0.0,0.5,0.0,1,0.6,1,0,1,1,1,1,1,0,0.6677
6006712,1999-12-28,01,4,0,0.3199999999999998,0.5599999999999999,5,0,2800.0,F02M35,2,10,0,1,223,6,217,513,15,498,0.65,0.5167,0.0,0.000556,0.41,0.9458,0.0527,5.0,15.0,2.0,3.0,-7.0,0.0,0.0,1,0.8,1,1,1,0,1,1,1,0,0.5594
6009371,1999-12-28,01,5,0,0.6666666666666667,0.6666666666666667,3,0,777.0,F02D41,1,16,0,1,6137,329,5808,33438,1704,31734,0.7417,0.575,0.000347,0.005625,0.1125,0.8498,0.0615,8.0,12.0,2.0,3.0,10.0,3.0,0.0,1,0.4,1,1,0,1,1,1,1,0,0.7032
6009710,2000-01-04,09,0,0,0.4444444444444444,0.7777777777777777,6,0,2457.0,F02B37,1,1,0,2,6367,264,6103,31978,1173,30805,0.705,0.5719,0.001611,0.00249,0.1083,0.885,0.0569,9.0,11.0,2.6,2.4,10.0,1.0,0.0,1,0.08,1,0,1,0,1,5,0,1,0.7769
6009853,2000-01-04,01,5,0,0.1799999999999999,0.6799999999999999,10,0,1358.0,F02D43,1,17,0,4,2336,48,2288,11724,217,11507,0.7063,0.575,0.001523,0.005625,-0.505,0.9024,-0.0288,12.0,8.0,3.0,2.0,15.0,3.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7662
6012436,2000-01-11,09,3,0,0.0,0.0,1,0,1540.0,F02B33,1,27,0,1,0,0,0,0,0,0,0.7889,0.65,0.002099,0.0,0.5625,0.6971,0.1142,20.0,0.0,4.0,1.0,24.0,4.0,0.0,1,0.2,1,1,1,0,1,1,1,0,0.6144
6012438,2000-01-11,01,5,0,0.7777777777777777,0.7777777777777777,6,0,1865.5,F02D41,1,21,0,2,6381,265,6116,32036,1175,30861,0.675,0.5577,0.000625,0.001864,-0.01,0.984,-0.0045,9.5,10.5,2.5,2.5,-2.0,0.6667,0.0,0,0.4,0,0,0,0,0,2,0,1,0.7679
6014959,2000-01-18,08,1,0,0.0,0.0,8,0,7024.5,F02M25,2,20,0,1,674,40,634,307,18,289,0.7778,0.5,0.000617,0.0,-0.55,0.7219,0.1271,16.0,4.0,4.0,1.0,20.0,1.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.682
6016788,2000-01-25,08,8,1,0.375,0.625,4,0,4032.0,F02D21,3,2,0,3,6159,330,5829,33622,1720,31902,0.7812,0.5,0.000586,0.0,-0.55,0.7219,0.1648,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7607
6017100,2000-01-25,01,11,1,0.691358024691358,0.7654320987654322,11,0,609.0,F02D41,2,13,0,2,6159,331,5828,33622,1720,31902,0.7125,0.575,0.002344,0.005625,-0.5417,0.8705,0.0171,11.0,9.0,4.0,1.0,11.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7024
6019071,2000-02-01,01,2,0,0.7455621301775148,0.7810650887573964,18,0,2849.0,F01P3,2,11,0,1,1596,71,1525,5906,188,5718,0.7071,0.5167,0.002449,0.000556,-0.4567,0.885,0.0381,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7234
6021369,2000-02-01,08,8,1,0.65625,0.75,8,0,1354.5,G06F19,2,7,0,2,1259,61,1198,4803,190,4613,0.716,0.58,0.001324,0.0036,0.06,0.8848,0.0005,11.5,8.5,3.5,1.5,13.0,0.6667,0.0,1,0.1,1,0,1,1,1,2,0,1,0.7773
6021370,2000-02-01,01,20,1,0.86,0.91,20,0,1806.0,F02D41,1,22,0,4,508,53,455,2265,199,2066,0.7531,0.5857,0.001221,0.004082,-0.5473,0.7823,0.1364,10.3333,9.6667,3.3333,1.6667,11.6667,2.0,0.0,1,0.2,1,1,1,1,1,3,0,1,0.75
6021764,2000-02-08,09,2,0,,,0,0,,F02B33,1,7,0,1,232,8,224,519,15,504,0.7,0.55,0.0025,0.004375,0.2,0.9546,0.0076,10.0,10.0,1.0,4.0,-7.0,1.0,0.0,0,0.0,0,0,0,0,1,1,1,0,0.7235
6023137,2000-02-08,01,10,1,0.8444444444444444,0.9244444444444444,17,0,1389.5,H02P5,5,8,0,2,19232,126,19106,120059,890,119169,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,2.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7773
6024064,2000-02-15,01,17,1,0.625,0.8333333333333334,12,0,1365.0,F02N17,1,16,0,3,499,7,492,101,5,96,0.78,0.0,0.0026,0.0,-0.06,0.6865,0.1247,19.0,1.0,4.0,1.0,23.0,4.0,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6592
6026784,2000-02-22,"01,08",11,1,0.8583740304510198,0.9411088767595518,64,0,2989.0,F02D41,1,29,0,2,44,10,34,115,63,52,0.75,0.5611,0.0,0.001543,-0.375,0.9928,-0.051,8.0,12.0,3.0,2.0,-3.0,0.5,0.0,0,0.2,0,0,0,0,0,1,1,0,0.8076
6026787,2000-02-22,"01,13",9,1,0.653061224489796,0.8367346938775511,16,0,2975.0,F02M43,1,4,0,2,4,2,2,1,1,0,0.7811,0.55,0.001077,0.0,-0.606,0.7072,0.1404,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7526
6029618,2000-02-29,12,9,1,0.0,0.345679012345679,9,0,1162.0,F01L13,1,16,1,3,6260,338,5922,40515,2074,38441,0.7889,0.5,0.001543,0.0,-0.57,0.6771,0.1719,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7419
6029624,2000-02-29,01,2,0,0.4958677685950414,0.6776859504132232,11,0,3311.0,F02D9,1,11,0,2,197,10,187,6,0,6,0.7778,0.55,0.000617,0.0,-0.6,0.7219,0.1256,16.0,4.0,4.0,1.0,20.0,3.5,0.0,1,0.2,1,1,1,1,1,1,1,0,0.782
6032465,2000-03-07,09,1,0,0.0,0.0,3,2,5208.0,F02B37,2,3,0,1,2556,70,2486,10302,205,10097,0.7833,0.5,0.001111,0.0,-0.56,0.6995,0.1495,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.6006
6032617,2000-03-07,13,13,1,0.624,0.9056,28,9,3052.0,F02B7,3,20,0,2,1701,49,1652,4867,96,4771,0.7562,0.575,0.002148,0.005625,0.1125,0.7917,0.0713,16.0,4.0,4.0,1.0,14.0,2.0,0.0,1,0.0,1,0,1,1,1,1,1,0,0.7209
6032632,2000-03-07,01,6,1,0.5,0.5,3,0,4105.5,F02N11,1,10,0,3,6447,268,6179,32477,1194,31283,0.6833,0.55,0.002222,0.001667,-0.33,0.9957,-0.0421,7.5,12.5,2.5,2.5,0.0,0.6667,0.0,0,0.3,0,0,0,0,0,2,0,1,0.7604
6032655,2000-03-07,01,2,0,0.694214876033058,0.8264462809917356,11,1,1337.0,F02M33,1,2,0,1,0,0,0,0,0,0,0.7643,0.5,0.00051,0.0,-0.52,0.7755,0.149,8.0,12.0,2.0,3.0,10.0,1.0,0.0,1,0.6,1,1,1,1,1,1,1,0,0.7281
6032656,2000-03-07,08,8,1,0.0,0.0,1,0,4102.0,F02D21,2,12,0,2,5956,322,5634,40089,2058,38031,0.7444,0.65,0.001914,0.0,0.6625,0.8387,-0.0274,16.0,4.0,3.0,2.0,19.0,1.5,0.0,1,0.2,1,1,1,0,1,1,1,0,0.7141
6035638,2000-03-14,09,1,0,0.0,0.5,2,0,5176.5,F02D23,1,10,0,4,211,11,200,6,0,6,0.7725,0.575,0.000544,0.000625,-0.611,0.7474,0.1321,12.0,8.0,3.0,2.0,15.0,2.0,0.0,1,0.4,1,1,1,1,1,1,1,0,0.7806
6035827,2000-03-14,01,1,0,0.6666666666666666,0.6666666666666666,6,0,3181.5,F02D41,1,4,0,2,11425,67,11358,52071,271,51800,0.7467,0.5375,0.000556,0.004219,0.1175,0.8256,0.1129,8.0,12.0,2.0,3.0,10.0,2.0,0.0,1,0.4,1,1,1,0,1,1,1,0,0.6786
6036120,2000-03-14,14,12,1,0.5679012345679012,0.7901234567901234,9,0,3430.0,F02M47,2,12,0,5,7920,188,7732,48233,1535,46698,0.7562,0.5,0.002148,0.0,-0.51,0.7822,0.1045,12.0,8.0,3.0,2.0,15.0,1.5,0.0,1,0.4,1,1,1,1,1,1,1,0,0.6271
6039027,2000-03-21,01,4,0,0.3199999999999998,0.72,5,0,3507.0,F02D11,1,11,0,3,330,20,310,549,16,533,0.0,0.555,0.0,0.001725,0.03,0.9942,-0.0161,16.0,4.0,3.0,2.0,-19.0,0.0,0.0,0,0.0,0,0,0,0,0,1,1,0,0.8388
6041746,2000-03-28,12,23,1,0.0,0.5,4,0,290.5,F01L13,1,9,1,6,6286,343,5943,40764,2083,38681,0.775,0.0,0.000625,0.0,-0.05,0.7219,0.0894,16.0,4.0,4.0,1.0,20.0,4.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.7508
6041751,2000-03-28,01,1,0,,,0,0,,F02F7,2,16,0,3,5971,325,5646,40259,2067,38192,0.6667,0.5458,0.000556,0.002691,0.35,0.9705,0.0295,7.0,13.0,2.5,2.5,0.5,0.0,0.0,0,0.3,1,0,0,0,0,2,0,1,0.78
6041756,2000-03-28,01,2,0,0.6712802768166091,0.7750865051903114,17,0,1540.0,F02P5,1,31,0,1,1634,73,1561,6188,198,5990,0.77,0.0,0.0021,0.0,-0.08,0.6995,0.1398,17.0,3.0,3.0,2.0,20.0,2.5,0.0,1,0.0,1,1,1,1,1,1,1,0,0.6676
6044318,2000-03-28,01,8,1,0.7107438016528926,0.859504132231405,11,0,2310.0,B60K41,3,12,1,5,549,12,537,1904,40,1864,0.75,0.575,0.0025,0.003125,-0.0333,0.8364,0.0691,9.0,11.0,2.0,3.0,9.0,2.0,0.5,1,0.4,1,0,1,1,1,1,1,0,0.717
6047676,2000-04-11,01,3,0,0.7107438016528926,0.7107438016528926,12,0,4193.0,F02N17,1,17,0,1,1506,5,1501,5084,14,5070,0.69,0.51,0.0024,0.0004,0.125,0.9213,0.041,5.0,15.0,1.0,4.0,4.0,1.5,0.0,1,0.6,1,0,1,1,1,1,1,0,0.6761
6047679,2000-04-11,01,12,1,0.2448979591836735,0.6938775510204082,7,0,756.0,F02D1,1,16,0,4,696,51,645,3829,243,3586,0.7722,0.5,0.001173,0.0,-0.5625,0.7219,0.1411,16.0,4.0,4.0,1.0,20.0,2.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7495
6050093,2000-04-18,09,9,1,0.0,0.0,3,0,3752.0,F02D23,1,12,0,2,258,14,244,6,0,6,0.7889,0.6,0.001543,0.0,-0.67,0.6771,0.1661,16.0,4.0,4.0,1.0,20.0,3.0,0.0,1,0.2,1,1,1,1,1,1,1,0,0.7538
